id,77ae5656e1b3992e8fbea4290e0b5b63,510e38e2ac64f3d36b3629eb9fcbb5f1,6d213e72169e53e08a512889e76f5a2b,076d60d6c268c2ef2320425f343234f7,1455f186d12ad849ef19e9496582e375,3103aaf2a3628d77f7a21308adf849a6,9acc4eb917299988d4d91c17db2d57aa,3a3a4c004552cd5c39a1d15896d158ea,57723724d44f911a548f4eccbcb22e70
id,รหัสเกษตร,รหัสแปลง,หมู่บ้าน,ลำดับแปลง,รายการแปลง,"ชนิดกาแฟ GI,Non-GI",รายละเอียดแปลง,มาตราฐานฟาร์ม,เจ้าหน้าที่ส่งเสริม
4851737998e43dc968483fbc0ff235ca,1180021,1180021-P00713-ป่ายางอาข่า,ป่ายางอาข่า,1,"1180021-P00713-ป่ายางอาข่า-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: นสร , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: 3 , งาน: 2 , ตารางวา: 84 , จำนวนต้นกาแฟ: 399",ไม่ใช่,ไม่ระบุ
53be93ecfcef87e6c602951a49187709,1180025,1180025-P00714-ป่ายางอาข่า,ป่ายางอาข่า,1,"1180025-P00714-ป่ายางอาข่า-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: ใต้ป่า , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: 1 , งาน: 0 , ตารางวา: 72 , จำนวนต้นกาแฟ: 1050",ไม่ใช่,ไม่ระบุ
d6cc7c23840c3d1b0c978a6ec7d785f1,1180033,1180033-P00715-ป่ายางอาข่า,ป่ายางอาข่า,1,"1180033-P00715-ป่ายางอาข่า-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: นสร , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: 0 , งาน: 3 , ตารางวา: 32 , จำนวนต้นกาแฟ: 1824",ไม่ใช่,ไม่ระบุ
d16c783d01a50018576d329d32cf84e1,1180038,1180038-P00716-ป่ายางอาข่า,ป่ายางอาข่า,1,"1180038-P00716-ป่ายางอาข่า-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: นสร , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: 1 , งาน: 1 , ตารางวา: 60 , จำนวนต้นกาแฟ: 781",ไม่ใช่,ไม่ระบุ
9a2be0fa1929969701c85685e553ef9c,1180038,1180038-P00717-ป่ายางอาข่า,ป่ายางอาข่า,1,"1180038-P00717-ป่ายางอาข่า-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: นสร , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: 0 , งาน: 0 , ตารางวา: 78 , จำนวนต้นกาแฟ: 1317",ไม่ใช่,ไม่ระบุ
c61d2455b578f8af53ee67518c5e9cfb,1180038,1180038-P00718-ป่ายางอาข่า,ป่ายางอาข่า,1,"1180038-P00718-ป่ายางอาข่า-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: นสร , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: 1 , งาน: 3 , ตารางวา: 46 , จำนวนต้นกาแฟ: 188",ไม่ใช่,ไม่ระบุ
3e38bbb326ed82a9d731b568594f6484,1180038,1180038-P00719-ป่ายางอาข่า,ป่ายางอาข่า,1,"1180038-P00719-ป่ายางอาข่า-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: ใต้ป่า , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: 2 , งาน: 0 , ตารางวา: 29 , จำนวนต้นกาแฟ: 1558",ไม่ใช่,ไม่ระบุ
517bb42991836edeeac14e8ed5a9457a,1180038,1180038-P00720-ป่ายางอาข่า,ป่ายางอาข่า,1,"1180038-P00720-ป่ายางอาข่า-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: ใต้ป่า , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: 2 , งาน: 3 , ตารางวา: 57 , จำนวนต้นกาแฟ: 2152",ไม่ใช่,ไม่ระบุ
ffba5466807afedb693fc3562279c73e,1180038,1180038-P00721-ป่ายางอาข่า,ป่ายางอาข่า,1,"1180038-P00721-ป่ายางอาข่า-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: ใต้ป่า , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: 1 , งาน: 0 , ตารางวา: 19 , จำนวนต้นกาแฟ: 2600",ไม่ใช่,ไม่ระบุ
8a9bacadb4502d6268b2bb5967241001,1180041,1180041-P00722-อาข่าป่ากล้วย,อาข่าป่ากล้วย,1,"1180041-P00722-อาข่าป่ากล้วย-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: ใต้ป่า , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: 3 , งาน: 3 , ตารางวา: 10 , จำนวนต้นกาแฟ: 1200",ไม่ใช่,ไม่ระบุ
703592c2933d7db2b94f1b162a4e6b00,1180043,1180043-P00723-ป่ายางอาข่า,ป่ายางอาข่า,1,"1180043-P00723-ป่ายางอาข่า-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: ใต้ป่า , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: 0 , งาน: 2 , ตารางวา: 94 , จำนวนต้นกาแฟ: 767",ไม่ใช่,ไม่ระบุ
bd4ae429b56d8e52429dc9d1bec8c3b1,1180043,1180043-P00724-ป่ายางอาข่า,ป่ายางอาข่า,1,"1180043-P00724-ป่ายางอาข่า-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: นสร , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: 2 , งาน: 0 , ตารางวา: 55 , จำนวนต้นกาแฟ: 530",ไม่ใช่,ไม่ระบุ
d1dd05512c7ea06a2dfdbeb72332fb00,1180047,1180047-P00725-ป่ายางอาข่า,ป่ายางอาข่า,1,"1180047-P00725-ป่ายางอาข่า-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: นสร , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: 0 , งาน: 1 , ตารางวา: 89 , จำนวนต้นกาแฟ: 1207",ไม่ใช่,ไม่ระบุ
11ce304bc11d1df77b93a5d1e5d8f9ac,1180047,1180047-P00726-ป่ายางอาข่า,ป่ายางอาข่า,1,"1180047-P00726-ป่ายางอาข่า-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: นสร , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: 1 , งาน: 1 , ตารางวา: 17 , จำนวนต้นกาแฟ: 494",ไม่ใช่,ไม่ระบุ
24ea606112e614ddedf2d44a76d68737,1180051,1180051-P00727-ป่ายางอาข่า,ป่ายางอาข่า,1,"1180051-P00727-ป่ายางอาข่า-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: ใต้ป่า , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: 0 , งาน: 1 , ตารางวา: 26 , จำนวนต้นกาแฟ: 640",ไม่ใช่,ไม่ระบุ
9a60dd47abc3294e56d7296869b83d8b,1180056,1180056-P00728-ป่ายางอาข่า,ป่ายางอาข่า,1,"1180056-P00728-ป่ายางอาข่า-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: นสร , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: 0 , งาน: 3 , ตารางวา: 50 , จำนวนต้นกาแฟ: 1050",ไม่ใช่,ไม่ระบุ
43eca76183221e51a47c8e8622ae5a46,1180063,1180063-P00729-ป่ายางอาข่า,ป่ายางอาข่า,1,"1180063-P00729-ป่ายางอาข่า-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: ใต้ป่า , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: 2 , งาน: 3 , ตารางวา: 62 , จำนวนต้นกาแฟ: 988",ไม่ใช่,ไม่ระบุ
82ad4bb6138af5be1205ebe1aab11f1d,1180063,1180063-P00730-ป่ายางอาข่า,ป่ายางอาข่า,1,"1180063-P00730-ป่ายางอาข่า-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: นสร , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: 1 , งาน: 0 , ตารางวา: 21 , จำนวนต้นกาแฟ: 3055",ไม่ใช่,ไม่ระบุ
84d2161ca322c50b6805ba3d3158a827,1180063,1180063-P00731-ป่ายางอาข่า,ป่ายางอาข่า,1,"1180063-P00731-ป่ายางอาข่า-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: นสร , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: 0 , งาน: 2 , ตารางวา: 51 , จำนวนต้นกาแฟ: 726",ไม่ใช่,ไม่ระบุ
b89c8e379c3e2f871cd3f09c9b2fa70a,1180063,1180063-P00732-ป่ายางอาข่า,ป่ายางอาข่า,1,"1180063-P00732-ป่ายางอาข่า-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: นสร , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: 0 , งาน: 3 , ตารางวา: 77 , จำนวนต้นกาแฟ: 251",ไม่ใช่,ไม่ระบุ
34951f64056d9c486799c1a502e66bee,1180068,1180068-P00733-ป่ายางอาข่า,ป่ายางอาข่า,1,"1180068-P00733-ป่ายางอาข่า-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: นสร , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: 12 , งาน: 1 , ตารางวา: 36 , จำนวนต้นกาแฟ: 7608",ไม่ใช่,ไม่ระบุ
9a231fb3b4d395be1fa90bf1894c2a8e,1180068,1180068-P00734-ป่ายางอาข่า,ป่ายางอาข่า,1,"1180068-P00734-ป่ายางอาข่า-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: นสร , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: 0 , งาน: 2 , ตารางวา: 89 , จำนวนต้นกาแฟ: 502",ไม่ใช่,ไม่ระบุ
a09b854d6dd1a11830c9fcac22600e19,1180073,1180073-P00735-ป่ายางอาข่า,ป่ายางอาข่า,1,"1180073-P00735-ป่ายางอาข่า-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: นสร.2 , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: ไม่ระบุ , งาน: ไม่ระบุ , ตารางวา: ไม่ระบุ , จำนวนต้นกาแฟ: 800",ไม่ใช่,ไม่ระบุ
8f60177b4c0a0637d0286ca2fbcfc5bd,1180073,1180073-P00736-ป่ายางอาข่า,ป่ายางอาข่า,1,"1180073-P00736-ป่ายางอาข่า-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: นสร.2 , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: ไม่ระบุ , งาน: ไม่ระบุ , ตารางวา: ไม่ระบุ , จำนวนต้นกาแฟ: 400",ไม่ใช่,ไม่ระบุ
12ec4bc0add42ce2965521dd3d3adb4a,1180073,1180073-P00737-ป่ายางอาข่า,ป่ายางอาข่า,1,"1180073-P00737-ป่ายางอาข่า-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: นสร.2 , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: ไม่ระบุ , งาน: ไม่ระบุ , ตารางวา: ไม่ระบุ , จำนวนต้นกาแฟ: 400",ไม่ใช่,ไม่ระบุ
3f6a6586e453afcf5110a28bc254e7ab,1180075,1180075-P00738-ป่ายางอาข่า,ป่ายางอาข่า,1,"1180075-P00738-ป่ายางอาข่า-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: นสร , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: 0 , งาน: 2 , ตารางวา: 1 , จำนวนต้นกาแฟ: 830",ไม่ใช่,ไม่ระบุ
9778124ef87b70d5c6feee799197f4bb,1180075,1180075-P00739-ป่ายางอาข่า,ป่ายางอาข่า,1,"1180075-P00739-ป่ายางอาข่า-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: นสร , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: 1 , งาน: 2 , ตารางวา: 72 , จำนวนต้นกาแฟ: 447.761194",ไม่ใช่,ไม่ระบุ
c650d527917125a200ef9d911cc1ac64,1180080,1180080-P00740-ป่ายางอาข่า,ป่ายางอาข่า,1,"1180080-P00740-ป่ายางอาข่า-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: นสร , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: 0 , งาน: 2 , ตารางวา: 39 , จำนวนต้นกาแฟ: 425",ไม่ใช่,ไม่ระบุ
6bf6b8dc19ac25fe4773e18aa4a844ce,1180080,1180080-P00741-ป่ายางอาข่า,ป่ายางอาข่า,1,"1180080-P00741-ป่ายางอาข่า-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: นสร , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: 0 , งาน: 3 , ตารางวา: 28 , จำนวนต้นกาแฟ: 196",ไม่ใช่,ไม่ระบุ
0ab13d76479224e089a17a3a6e268f6d,1180080,1180080-P00742-ป่ายางอาข่า,ป่ายางอาข่า,1,"1180080-P00742-ป่ายางอาข่า-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: ใต้ป่า , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: 0 , งาน: 1 , ตารางวา: 92 , จำนวนต้นกาแฟ: 841",ไม่ใช่,ไม่ระบุ
25f7eec9505caa48f867d5e1f39513e2,1180080,1180080-P00743-ป่ายางอาข่า,ป่ายางอาข่า,1,"1180080-P00743-ป่ายางอาข่า-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: ใต้ป่า , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: 0 , งาน: 2 , ตารางวา: 0 , จำนวนต้นกาแฟ: 482",ไม่ใช่,ไม่ระบุ
a5533ab997e16b9dae4b29246938ee06,1180080,1180080-P00744-ป่ายางอาข่า,ป่ายางอาข่า,1,"1180080-P00744-ป่ายางอาข่า-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: ใต้ป่า , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: 0 , งาน: 3 , ตารางวา: 99 , จำนวนต้นกาแฟ: 508",ไม่ใช่,ไม่ระบุ
b0eba6dba9adbd33f6d0cf42a79bd07b,1180080,1180080-P00745-ป่ายางอาข่า,ป่ายางอาข่า,1,"1180080-P00745-ป่ายางอาข่า-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: ใต้ป่า , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: 1 , งาน: 1 , ตารางวา: 36 , จำนวนต้นกาแฟ: 400",ไม่ใช่,ไม่ระบุ
6dce084841b058e037cc2a831ed086d0,1180087,1180087-P00746-ป่ายางอาข่า,ป่ายางอาข่า,1,"1180087-P00746-ป่ายางอาข่า-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: ใต้ป่า , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: 1 , งาน: 2 , ตารางวา: 98 , จำนวนต้นกาแฟ: 798",ไม่ใช่,ไม่ระบุ
a7237e4251113405f022f1f6702bfa67,1180087,1180087-P00747-ป่ายางอาข่า,ป่ายางอาข่า,1,"1180087-P00747-ป่ายางอาข่า-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: ใต้ป่า , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: 0 , งาน: 2 , ตารางวา: 84 , จำนวนต้นกาแฟ: 868",ไม่ใช่,ไม่ระบุ
4766a7cbceb0c58de11013b03e7344fe,1180087,1180087-P00748-ป่ายางอาข่า,ป่ายางอาข่า,1,"1180087-P00748-ป่ายางอาข่า-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: นสร , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: 2 , งาน: 2 , ตารางวา: 90 , จำนวนต้นกาแฟ: 555",ไม่ใช่,ไม่ระบุ
b6fb7269afe373838e52d1163921d12e,1180092,1180092-P00749-ป่ายางอาข่า,ป่ายางอาข่า,1,"1180092-P00749-ป่ายางอาข่า-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: นสร , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: 1 , งาน: 3 , ตารางวา: 88 , จำนวนต้นกาแฟ: 2196",ไม่ใช่,ไม่ระบุ
eadace9f27d00f2af770e11f697806af,1180092,1180092-P00750-ป่ายางอาข่า,ป่ายางอาข่า,1,"1180092-P00750-ป่ายางอาข่า-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: นสร , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: 1 , งาน: 2 , ตารางวา: 1 , จำนวนต้นกาแฟ: 1366",ไม่ใช่,ไม่ระบุ
d2880ee8ee4f7f32c2bf018fc99976ac,1180096,1180096-P00751-ป่ายางอาข่า,ป่ายางอาข่า,1,"1180096-P00751-ป่ายางอาข่า-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: ใต้ป่า , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: 3 , งาน: 0 , ตารางวา: 24 , จำนวนต้นกาแฟ: 1434",ไม่ใช่,ไม่ระบุ
2f1f369575b56d84e9cf6cb6f2d14811,1180096,1180096-P00752-ป่ายางอาข่า,ป่ายางอาข่า,1,"1180096-P00752-ป่ายางอาข่า-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: นสร , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: 0 , งาน: 2 , ตารางวา: 64 , จำนวนต้นกาแฟ: 3290",ไม่ใช่,ไม่ระบุ
9a93f81a68dfb29958037c8fb25debcf,1180096,1180096-P00753-ป่ายางอาข่า,ป่ายางอาข่า,1,"1180096-P00753-ป่ายางอาข่า-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: ใต้ป่า , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: 0 , งาน: 3 , ตารางวา: 7 , จำนวนต้นกาแฟ: 454",ไม่ใช่,ไม่ระบุ
77a1c357410f8ac8ca7e28118a25e9d0,1180096,1180096-P00754-ป่ายางอาข่า,ป่ายางอาข่า,1,"1180096-P00754-ป่ายางอาข่า-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: นสร , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: 1 , งาน: 3 , ตารางวา: 62 , จำนวนต้นกาแฟ: 768",ไม่ใช่,ไม่ระบุ
bb433a4a16eaebe84646b74bd42a81c4,1180096,1180096-P00755-ป่ายางอาข่า,ป่ายางอาข่า,1,"1180096-P00755-ป่ายางอาข่า-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: นสร , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: 1 , งาน: 3 , ตารางวา: 22 , จำนวนต้นกาแฟ: 1663",ไม่ใช่,ไม่ระบุ
2e4086b9ca9fcb79b7c8e0877afa35f5,1180096,1180096-P00756-ป่ายางอาข่า,ป่ายางอาข่า,1,"1180096-P00756-ป่ายางอาข่า-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: นสร , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: 3 , งาน: 1 , ตารางวา: 77 , จำนวนต้นกาแฟ: 1346",ไม่ใช่,ไม่ระบุ
0e259c885b70f7a1949776536606bf76,1180104,1180104-P00757-ป่ายางอาข่า,ป่ายางอาข่า,1,"1180104-P00757-ป่ายางอาข่า-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: นสร.2 , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: ไม่ระบุ , งาน: ไม่ระบุ , ตารางวา: ไม่ระบุ , จำนวนต้นกาแฟ: 600",ไม่ใช่,ไม่ระบุ
9f9810375be33f00cad903385c244719,1180104,1180104-P00758-ป่ายางอาข่า,ป่ายางอาข่า,1,"1180104-P00758-ป่ายางอาข่า-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: นสร.2 , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: ไม่ระบุ , งาน: ไม่ระบุ , ตารางวา: ไม่ระบุ , จำนวนต้นกาแฟ: ไม่ระบุ",ไม่ใช่,ไม่ระบุ
e9862b0d687f3a1830c18ff025f30926,1180114,1180114-P00759-ป่ายางอาข่า,ป่ายางอาข่า,1,"1180114-P00759-ป่ายางอาข่า-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: ใต้ป่า , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: ไม่ระบุ , งาน: ไม่ระบุ , ตารางวา: ไม่ระบุ , จำนวนต้นกาแฟ: 300",ไม่ใช่,ไม่ระบุ
576abe933f83422b6aad6bd640031126,1180114,1180114-P00760-ป่ายางอาข่า,ป่ายางอาข่า,1,"1180114-P00760-ป่ายางอาข่า-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: ใต้ป่า , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: ไม่ระบุ , งาน: ไม่ระบุ , ตารางวา: ไม่ระบุ , จำนวนต้นกาแฟ: 700",ไม่ใช่,ไม่ระบุ
e8c4d57953477a9d5691b42a8d76fbcd,1180114,1180114-P00761-ป่ายางอาข่า,ป่ายางอาข่า,1,"1180114-P00761-ป่ายางอาข่า-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: ใต้ป่า , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: ไม่ระบุ , งาน: ไม่ระบุ , ตารางวา: ไม่ระบุ , จำนวนต้นกาแฟ: 800",ไม่ใช่,ไม่ระบุ
74635a8ed008ae86ce680c424f75291c,1180114,1180114-P00762-ป่ายางอาข่า,ป่ายางอาข่า,1,"1180114-P00762-ป่ายางอาข่า-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: ใต้ป่า , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: ไม่ระบุ , งาน: ไม่ระบุ , ตารางวา: ไม่ระบุ , จำนวนต้นกาแฟ: 1600",ไม่ใช่,ไม่ระบุ
661464d1664efbbc8bbcadc7a5300faf,1180114,1180114-P00763-ป่ายางอาข่า,ป่ายางอาข่า,1,"1180114-P00763-ป่ายางอาข่า-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: ใต้ป่า , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: ไม่ระบุ , งาน: ไม่ระบุ , ตารางวา: ไม่ระบุ , จำนวนต้นกาแฟ: 300",ไม่ใช่,ไม่ระบุ
72d6a20353d32fbd7a17887ce130d74d,1180114,1180114-P00764-ป่ายางอาข่า,ป่ายางอาข่า,1,"1180114-P00764-ป่ายางอาข่า-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: ใต้ป่า , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: ไม่ระบุ , งาน: ไม่ระบุ , ตารางวา: ไม่ระบุ , จำนวนต้นกาแฟ: 1600",ไม่ใช่,ไม่ระบุ
77da08c8c96da485b3a183136e210040,1180116,1180116-P00765-ป่ายางอาข่า,ป่ายางอาข่า,1,"1180116-P00765-ป่ายางอาข่า-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: นสร , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: 1 , งาน: 3 , ตารางวา: 83 , จำนวนต้นกาแฟ: 2478",ไม่ใช่,ไม่ระบุ
6bfb74e75b69081b69945da6713a1c6e,1180127,1180127-P00766-ป่ายางอาข่า,ป่ายางอาข่า,1,"1180127-P00766-ป่ายางอาข่า-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: ใต้ป่า , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: 3 , งาน: 3 , ตารางวา: 25 , จำนวนต้นกาแฟ: 1942",ไม่ใช่,ไม่ระบุ
efdb75a02c7e14396db319cdb3670eb0,1180178,1180178-P00767-ป่ายางอาข่า,ป่ายางอาข่า,1,"1180178-P00767-ป่ายางอาข่า-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: ใต้ป่า , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: 2 , งาน: 0 , ตารางวา: 91 , จำนวนต้นกาแฟ: 3999",ไม่ใช่,ไม่ระบุ
124da486e886a556f27c1e15d2fd96e4,1180178,1180178-P00768-ป่ายางอาข่า,ป่ายางอาข่า,1,"1180178-P00768-ป่ายางอาข่า-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: ใต้ป่า , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: 1 , งาน: 1 , ตารางวา: 21 , จำนวนต้นกาแฟ: 1695",ไม่ใช่,ไม่ระบุ
7a2b49e31b7572411b5a0dac5ec2a134,1190009,1190009-P00769-ปางหนุนพัฒนา,ปางหนุนพัฒนา,1,"1190009-P00769-ปางหนุนพัฒนา-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: ใต้ป่า , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: 0 , งาน: 2 , ตารางวา: 61 , จำนวนต้นกาแฟ: 474",ไม่ใช่,ไม่ระบุ
3f163f742ebc82ea7b96d829a3f20ed7,1190009,1190009-P00770-ปางหนุนพัฒนา,ปางหนุนพัฒนา,1,"1190009-P00770-ปางหนุนพัฒนา-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: นสร , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: 0 , งาน: 3 , ตารางวา: 62 , จำนวนต้นกาแฟ: 672",ไม่ใช่,ไม่ระบุ
4e53843094a8b66f06771e9ae38a5b36,1190019,1190019-P00771-ปางหนุนพัฒนา,ปางหนุนพัฒนา,1,"1190019-P00771-ปางหนุนพัฒนา-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: ใต้ป่า , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: 0 , งาน: 2 , ตารางวา: 20 , จำนวนต้นกาแฟ: 386",ไม่ใช่,ไม่ระบุ
